instrument,avg_score,pos_ratio,real_label,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SZ002230,-0.021337013962699027,0.375,,SZ002230,科大讯飞,2026-03-09,0.033017896,0.0424792,0.7772721,0.003861738,0.090908915,0.005599565,0.131819,0.034755725,0.8181822,0.9680374,1.0037383,0.96261686,0.9849034,1.0153292,1.0676649,1.1140225,1.1906544,0.9067364,0.97978145,1.0115942,1.0359584,1.0577439,1.0150552,0.01251549,0.036815055,0.037645858,0.045607314,0.08447674,0.0065594404,-0.010200149,-0.0049086665,-0.0043676975,0.0026483575,0.68671703,0.7036774,0.59505993,0.7107844,0.29976353,0.007099668,0.03430645,0.010673969,0.005587734,-0.093181714,1.0244913,1.0925313,1.1261781,1.2153357,1.2616825,0.9573908,0.9573908,0.9573908,0.9573908,0.89869094,0.985499,1.0444902,1.065877,1.0883085,1.0869921,0.97316444,0.97537464,0.9963748,1.0226564,0.9160051,1.0,0.5,0.25,0.16666667,0.45,0.6350062,0.3152957,0.25244322,0.16518727,0.2790948,0.2,0.1,0.05,0.033333335,0.5,0.4,0.7,0.85,0.9,0.016666668,-0.2,-0.6,-0.8,-0.8666667,0.48333332,0.17223783,0.48197645,0.62244666,0.79506236,0.8757642,0.20724383,0.14458399,0.40458518,0.61334044,0.6448247,0.6,0.5,0.45,0.4,0.5833333,0.4,0.5,0.55,0.6,0.41666666,0.2,0.0,-0.1,-0.2,0.16666667,0.40636492,0.25929198,0.33947185,0.33951947,0.54538536,0.5936351,0.74070805,0.6605282,0.66048056,0.4546146,-0.1872702,-0.48141608,-0.32105634,-0.3209611,0.09077076,0.8434176,0.93193513,1.0584887,1.3343712,1.2790633,0.2533276,0.24140719,0.3064623,0.67287827,0.96647227,1.1117135,1.0659479,0.9497354,1.5069637,1.7308855,0.4778587,0.50056463,0.3760003,0.421723,0.51224333,0.5221413,0.4994354,0.6239997,0.578277,0.4877567,-0.0442826,0.0011292353,-0.24799943,-0.15655395,0.024486616
SH603986,-0.021893033391999876,0.375,,SH603986,兆易创新,2026-03-09,0.011318659,0.050183125,0.22554712,0.0058974586,0.11751876,0.032967005,0.65693414,0.038388208,0.7649625,0.98880804,1.0058315,0.95620996,0.97715247,1.0617894,1.1181148,1.1404963,1.0158273,0.7519255,1.0111496,1.0622473,1.0547954,1.0693504,0.9474796,0.017742991,0.061660502,0.050542977,0.051103294,0.14063756,0.00446216,-0.01806557,-0.00012096891,-0.001624693,0.0069337008,0.1581163,0.78686583,0.00020049057,0.078333326,0.741357,-0.02007401,0.019047786,-0.05364615,-0.045792278,-0.15202379,1.0724787,1.1994603,1.1994603,1.1994603,1.1994603,0.95620996,0.95620996,0.95620996,0.95620996,0.70973027,1.0258919,1.1220384,1.1022927,1.1150726,1.0786338,0.99768233,1.0086346,1.0098299,1.0239642,0.77659255,0.4,0.2,0.1,0.06666667,0.51666665,0.37662783,0.18002042,0.18002042,0.18002042,0.5927138,0.2,0.1,0.55,0.7,0.85,1.0,1.0,1.0,1.0,0.16666667,-0.8,-0.9,-0.45,-0.3,0.68333334,-0.84455866,-0.14819883,0.09200782,0.32131186,0.28277916,-0.94361347,-0.59743935,0.04607778,0.121808805,0.3593252,0.6,0.4,0.4,0.46666667,0.51666665,0.4,0.6,0.6,0.53333336,0.48333332,0.2,-0.2,-0.2,-0.06666667,0.033333335,0.2932668,0.3093137,0.39892593,0.4924337,0.5697486,0.7067332,0.6906863,0.6010741,0.50756633,0.43025142,-0.41346642,-0.3813726,-0.20214815,-0.015132606,0.13949719,0.99287695,0.9286194,0.93639314,1.070752,1.0967798,0.1828642,0.17983061,0.21220402,0.28020328,0.34729353,0.9525503,0.8117639,1.0056733,0.8371161,1.048097,0.64145964,0.48323807,0.45685577,0.41927725,0.51469976,0.35854036,0.5167619,0.5431442,0.58072275,0.48530024,0.2829193,-0.033523843,-0.086288475,-0.16144551,0.029399516
SH600887,-0.021922036680953143,0.25,,SH600887,伊利股份,2026-03-09,0.009216598,0.021121364,0.4363638,0.004608299,0.2181819,0.0072964667,0.34545434,0.011904766,0.56363624,0.99086756,1.0045662,0.98363775,0.99516106,0.9893436,1.0076107,1.0022804,1.0262543,1.095306,0.98713773,0.9915518,1.0059352,1.0094104,1.044067,0.0114772795,0.009782154,0.01773597,0.016759036,0.040509067,0.0049086013,-0.0011854052,-0.0023597472,-0.0012819667,-0.002056167,0.4572751,0.13460961,0.6195682,0.4534789,0.78580004,0.0030450637,0.0137825105,0.016482437,0.009178103,0.01658993,1.0045662,1.0140796,1.0456588,1.0456588,1.1225268,0.9684151,0.9684151,0.9684151,0.9684151,0.9684151,0.9978679,1.0001523,1.0235163,1.0235163,1.0883532,0.97640675,0.98470354,0.9917803,0.9945182,1.0034225,1.0,0.8,0.4,0.3,0.15,0.87369096,0.6916727,0.40889907,0.40889907,0.20494825,1.0,0.2,0.25,0.5,0.23333333,0.4,0.7,0.85,0.9,0.95,0.6,-0.5,-0.6,-0.4,-0.71666664,0.6241764,0.18793477,0.18581504,0.15522555,-0.4816889,0.6981081,0.4383166,0.1293959,0.32241744,-0.21404214,0.6,0.3,0.4,0.4,0.38333333,0.4,0.7,0.55,0.56666666,0.6,0.2,-0.4,-0.15,-0.16666667,-0.21666667,0.6346328,0.43421295,0.49108312,0.44062823,0.39374772,0.36536714,0.565787,0.50891685,0.55937177,0.6062523,0.2692657,-0.13157406,-0.01783377,-0.118743554,-0.21250458,0.88498724,0.8466356,0.8733719,1.0054333,0.8965654,0.15549617,0.13702683,0.19670823,0.36846435,0.42388123,1.0688716,1.1362914,0.90723765,1.4313778,1.9988972,0.50066847,0.64021623,0.44435078,0.49881023,0.51832956,0.4993315,0.35978377,0.5556492,0.50118977,0.48167047,0.0013369916,0.28043243,-0.11129845,-0.00237953,0.03665909
SH600233,-0.022075447931373088,0.25,,SH600233,圆通速递,2026-03-09,0.00052354875,0.029319314,0.017856786,0.007853398,0.2678575,0.020942368,0.71428573,0.013612518,0.46428502,0.99947673,1.0078493,0.9785453,0.9966042,1.0089041,0.9346406,0.8833002,0.8880364,0.9052762,0.99793506,0.9843137,0.9568722,0.9384958,0.912041,0.010114499,0.034886356,0.04058106,0.04337365,0.04279702,0.004281513,0.007887916,0.005808782,0.0040188427,0.0016242053,0.44796672,0.46862426,0.7171194,0.66535234,0.43929332,-0.0064980728,-0.019809373,-0.012055669,0.0032309745,0.040044937,1.0209619,1.0460283,1.0460283,1.0460283,1.0460283,0.9639336,0.9105167,0.87390405,0.8671136,0.84357214,1.0029365,1.0100597,0.9949986,0.9906224,0.94214267,0.9906224,0.95970446,0.92621017,0.895368,0.8776736,0.8,0.7,0.85,0.9,0.95,0.6324301,0.6603368,0.73258674,0.74273604,0.7726505,0.8,0.4,0.7,0.8,0.9,0.4,0.3,0.05,0.3,0.4,0.4,0.1,0.65,0.5,0.5,-0.26169664,0.7338791,0.71367425,0.48490855,0.30881584,0.03243459,0.6233413,0.61041844,0.4939786,0.36265206,0.4,0.4,0.5,0.46666667,0.5,0.4,0.5,0.45,0.5,0.48333332,0.0,-0.1,0.05,-0.033333335,0.016666668,0.4219265,0.6749491,0.69530755,0.63407445,0.5684369,0.5780735,0.32505092,0.30469245,0.36592558,0.43156308,-0.15614699,0.3498982,0.39061514,0.26814887,0.13687383,0.8648625,0.988572,0.7312384,0.71966296,0.6647466,0.15235354,0.54630417,0.47947893,0.39846584,0.32322556,0.8221459,1.5349628,1.8255957,1.7675648,1.7741537,0.4868645,0.5893793,0.5486456,0.5145274,0.5212067,0.5131355,0.41062066,0.4513544,0.48547262,0.47879332,-0.02627101,0.17875868,0.09729118,0.02905477,0.042413376
SH601689,-0.022387905317513453,0.375,,SH601689,拓普集团,2026-03-09,0.005888034,0.03278166,0.17961366,0.0058879266,0.1796104,0.021005698,0.6407759,0.021005806,0.6407792,0.9941464,1.0058534,0.9732637,0.9847248,1.0550088,1.1391964,1.1418614,1.1815635,1.0208418,1.0099767,1.0494328,1.0921894,1.1394355,1.1351066,0.0064841677,0.044877898,0.05505795,0.09029856,0.07351744,-0.0017630047,-0.014002259,-0.007835497,-0.009327068,-0.0003511312,0.18481551,0.8923652,0.70886105,0.82685685,0.0069575747,-0.006450745,0.013577352,-0.017752182,-0.0041930503,-0.12474821,1.0690928,1.1608955,1.1783004,1.3526411,1.3526411,0.9732637,0.9732637,0.9732637,0.9732637,0.9732637,1.0145961,1.0981413,1.1464945,1.197212,1.1850758,1.0057948,1.0112888,1.0157441,1.0693316,1.0823561,0.2,0.1,0.05,0.033333335,0.016666668,0.27900016,0.1424935,0.13039766,0.07047416,0.07047416,0.2,0.1,0.25,0.1,0.55,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.75,-0.9,-0.45,-0.37137917,0.45497763,0.423831,0.7640287,0.65199596,-0.346441,-0.46749735,0.20401102,0.19886021,0.42903408,0.2,0.1,0.25,0.33333334,0.4,0.8,0.9,0.75,0.6666667,0.6,-0.6,-0.8,-0.5,-0.33333334,-0.2,0.12206566,0.056595463,0.3066318,0.374587,0.49190164,0.87793434,0.94340456,0.6933682,0.625413,0.50809836,-0.7558687,-0.88680905,-0.38673636,-0.25082597,-0.016196702,0.91769797,1.0481302,1.1618102,1.48806,1.5556117,0.26263168,0.24014203,0.34852734,0.6567397,0.5724208,1.348347,0.9175582,1.0522465,1.2358692,1.2394043,0.35652632,0.5037481,0.45351502,0.45272505,0.5010318,0.6434737,0.49625185,0.546485,0.54727495,0.49896818,-0.2869474,0.0074962955,-0.09296997,-0.0945499,0.002063658
SH600050,-0.022672030066271266,0.25,,SH600050,中国联通,2026-03-09,0.010162599,0.020325199,0.5,0.0040650396,0.2,0.00609756,0.3,0.01219512,0.6,0.98993963,1.0040241,0.9839034,0.99528104,0.9923581,0.9661572,1.0283843,1.0360262,1.0873363,0.99148476,0.98810047,0.981714,0.99767107,1.0237992,0.010707588,0.009111331,0.009821333,0.024516607,0.034856815,0.005458508,0.002176785,0.0012123643,-0.0017734409,-0.001511883,0.64968765,0.52321345,0.53332686,0.405522,0.5738004,-0.0024017573,0.0021039962,0.0067685344,0.028043829,0.02080139,1.0040241,1.0040241,1.0058134,1.0480964,1.112853,0.96592087,0.96592087,0.96223205,0.96223205,0.96223205,1.0,0.99737996,0.9906114,1.0266376,1.050655,0.98296946,0.98122275,0.97379917,0.97598255,0.9825328,0.9,0.95,0.975,0.65,0.325,0.8943885,0.8943885,0.8666084,0.43985555,0.25074816,1.0,1.0,0.05,0.26666668,0.43333334,0.4,0.7,0.15,0.43333334,0.71666664,0.6,0.3,-0.1,-0.16666667,-0.28333333,-0.56257397,0.102935016,0.041774854,0.50424844,0.26676324,-0.057511643,0.005584452,-0.44997203,-0.23453966,0.12189315,0.4,0.6,0.5,0.43333334,0.4,0.4,0.2,0.4,0.43333334,0.51666665,0.0,0.4,0.1,0.0,-0.11666667,0.5945947,0.75409853,0.4166666,0.41951215,0.41379312,0.4054053,0.24590144,0.58333343,0.58048785,0.5862069,0.18918939,0.5081971,-0.1666668,-0.16097572,-0.17241377,1.1203536,0.9713137,0.9545108,1.1037403,1.0524594,0.2705871,0.26963925,0.45511764,0.4971776,0.5982158,1.0700244,1.1405741,2.4624965,2.2987869,1.923498,0.4806491,0.55509466,0.48203427,0.48013693,0.50922143,0.5193509,0.44490534,0.51796573,0.51986307,0.4907786,-0.03870177,0.11018931,-0.03593148,-0.039726146,0.01844283
SZ002600,-0.02317919167894828,0.25,,SZ002600,领益智造,2026-03-09,-0.0056180046,0.025280943,-0.2222229,0.0,0.0,0.019662939,0.77777714,0.014044935,0.5555542,1.0056497,1.0056497,0.980226,0.989996,1.0620888,1.0867962,1.0338521,1.1658913,1.0394675,1.0064175,1.0452752,1.0522782,1.0633991,1.0888952,0.011180566,0.042528305,0.033455033,0.034804665,0.05079895,0.0022781896,-0.012156217,-0.0018594958,-0.002281552,-0.0009825671,0.10379876,0.74894893,0.10812734,0.33303323,0.114107676,-0.010973841,0.009427823,-0.034613002,-0.030316621,-0.059909414,1.0683991,1.1128908,1.1128908,1.1354451,1.3297838,0.980226,0.980226,0.980226,0.980226,0.980226,1.0146317,1.0872133,1.0862827,1.0888817,1.1226697,0.99884486,1.0021819,1.0188352,1.0315739,1.0543238,0.4,0.2,0.1,0.06666667,0.033333335,0.22426386,0.14905253,0.14905253,0.12739432,0.056568693,0.2,0.1,0.55,0.033333335,0.45,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.45,-0.96666664,-0.55,-0.3553801,0.11239816,0.18616548,0.5153682,0.74907464,-0.34129548,-0.30753806,0.21196051,0.31521693,0.38598132,0.4,0.4,0.5,0.43333334,0.53333336,0.6,0.6,0.5,0.56666666,0.46666667,-0.2,-0.2,0.0,-0.13333334,0.06666667,0.23815939,0.24065161,0.44743395,0.34371212,0.48573083,0.76184064,0.7593484,0.55256605,0.65628785,0.5142692,-0.5236812,-0.5186968,-0.10513209,-0.31257576,-0.028538331,0.9453658,0.979559,0.95218897,1.1761205,2.0323977,0.30428505,0.2313378,0.2300433,0.44312602,1.2250323,1.1997579,1.3177826,1.1259654,1.0872382,1.6762842,0.39625236,0.48296425,0.46997723,0.42787814,0.4851678,0.60374767,0.5170357,0.5300228,0.57212186,0.5148322,-0.20749527,-0.034071486,-0.060045544,-0.14424373,-0.02966441
SZ000630,-0.023421866296844628,0.375,,SZ000630,铜陵有色,2026-03-09,0.0041379137,0.031724095,0.13043441,0.0068965456,0.2173914,0.020689636,0.6521742,0.017931005,0.5652172,0.9958791,1.0068681,0.97527474,0.98982364,1.156619,0.968432,1.1359957,0.8406676,0.7609787,1.0414816,1.058939,1.0309191,1.0179625,0.90042365,0.028023366,0.042362742,0.04783784,0.097254306,0.13894956,-0.016896565,-0.0039744386,0.002647715,0.0043048747,0.006785663,0.90885854,0.0806854,0.10721793,0.1518466,0.7273946,-0.007688499,-0.041054036,-0.05607231,-0.08038311,-0.1006007,1.1277536,1.1923339,1.1923339,1.2624034,1.2624034,0.97527474,0.97527474,0.93270653,0.7967102,0.7115358,1.063733,1.0706165,1.063733,1.068138,1.0426033,1.0208765,1.0305097,0.9873819,0.97501695,0.7634662,0.2,0.1,0.4,0.43333334,0.71666664,0.16215524,0.11391011,0.25919247,0.43653163,0.52365434,0.2,0.5,0.75,0.3,0.65,1.0,1.0,0.25,0.06666667,0.15,-0.8,-0.5,0.5,0.23333333,0.5,0.55125856,0.68536633,0.35885108,0.4181272,0.5862717,-0.096218444,0.72400707,0.5600297,0.4556706,0.4525538,0.0,0.4,0.4,0.53333336,0.55,1.0,0.6,0.6,0.46666667,0.45,-1.0,-0.2,-0.2,0.06666667,0.1,0.0,0.5411848,0.40535095,0.5602861,0.5666171,1.0,0.45881522,0.5946491,0.4397139,0.4333829,-1.0,0.08236955,-0.18929811,0.12057219,0.13323419,1.1627886,1.5143776,1.6039748,1.9049695,1.5166891,0.39473173,0.5209553,0.81773484,1.0159332,0.8776796,1.4317383,0.8879975,1.0492463,1.2176018,1.5087306,0.056682315,0.49824274,0.43653402,0.48248354,0.5008956,0.9433177,0.50175726,0.56346595,0.51751643,0.49910435,-0.88663536,-0.0035145038,-0.12693197,-0.035032902,0.0017912966
SZ002236,-0.023859320133626273,0.375,,SZ002236,大华股份,2026-03-09,0.016759755,0.032402243,0.5172406,0.004469256,0.13793044,0.0111732315,0.34482896,0.023463732,0.7241391,0.9835165,1.0043956,0.97252744,0.98694575,1.0335159,1.0395613,1.0417616,1.1252736,1.0483968,0.992859,1.0208241,1.0248897,1.0519041,1.0530335,0.010373038,0.03104984,0.02304723,0.0475717,0.041414794,0.0035716346,-0.008254305,-0.0012623754,-0.004303611,-0.00022323489,0.29638898,0.64781916,0.10500443,0.6342644,0.008861617,-2.2720437e-06,0.016320266,-0.012897115,0.010498222,-0.046447996,1.0412073,1.0626373,1.0626373,1.1758249,1.1758249,0.96923524,0.96923524,0.96923524,0.96923524,0.96923524,0.99868435,1.050765,1.0450509,1.0973606,1.0872549,0.9901097,0.9965951,0.9996711,1.0147221,1.0208808,1.0,0.5,0.25,0.16666667,0.1,0.4274539,0.32937965,0.32937965,0.14891715,0.14891715,0.2,0.3,0.65,0.1,0.55,0.4,0.7,0.85,0.9,0.95,-0.2,-0.4,-0.2,-0.8,-0.4,-0.34679782,-0.023613578,-0.14251229,0.62115765,0.6724636,-0.0653098,-0.21317028,-0.12706062,0.16314667,0.34936652,0.6,0.5,0.5,0.4,0.43333334,0.4,0.4,0.45,0.56666666,0.53333336,0.2,0.1,0.05,-0.16666667,-0.1,0.30063424,0.35364228,0.41036135,0.3545908,0.46784815,0.6993658,0.6463577,0.58963865,0.6454092,0.5321518,-0.39873153,-0.29271543,-0.17927729,-0.29081842,-0.06430369,1.0747782,1.0925082,1.0893186,1.3699609,1.2571675,0.33793232,0.27132857,0.26132813,0.60916436,0.67968935,1.0872022,1.0969782,1.0927362,1.3828439,1.5832094,0.38355234,0.5275846,0.41996622,0.45863086,0.50950086,0.6164477,0.4724154,0.5800338,0.54136914,0.49049914,-0.23289533,0.055169217,-0.16006753,-0.08273828,0.01900171
SH603019,-0.02403894265134824,0.25,,SH603019,中科曙光,2026-03-09,0.03724552,0.059281405,0.6282833,0.007904216,0.13333382,0.014131671,0.23838286,0.043472975,0.7333324,0.9640919,1.0076203,0.95046765,0.97768694,1.0443476,1.058772,1.0356648,1.078457,1.1309501,0.97263914,1.01372,1.0199437,1.0391927,1.0397183,0.018695462,0.045472845,0.037785042,0.045317437,0.05199062,0.009833971,-0.01133186,-0.0013832499,-0.0032468815,-0.00053617416,0.69171226,0.56925863,0.046906117,0.39783585,0.032438565,0.007692935,0.03727328,-0.006802885,0.007887131,-0.023901103,1.027492,1.0838166,1.0838166,1.1868896,1.1868896,0.930615,0.930615,0.930615,0.930615,0.930615,0.9831886,1.0576802,1.0569166,1.065526,1.0758266,0.95936877,0.9699579,0.9846198,0.99896485,0.9903442,1.0,0.5,0.35,0.23333333,0.275,0.7162171,0.45289984,0.45289984,0.27074477,0.27074477,0.2,0.1,0.55,0.13333334,0.56666666,0.4,0.7,0.85,0.9,0.95,-0.2,-0.6,-0.3,-0.76666665,-0.38333333,-0.02253845,-0.01712963,0.23257327,0.645216,0.29914343,-0.21094283,-0.16702826,0.2227921,0.41977757,0.3345041,0.4,0.4,0.4,0.36666667,0.43333334,0.6,0.6,0.6,0.6333333,0.56666666,-0.2,-0.2,-0.2,-0.26666668,-0.13333334,0.3587895,0.3583695,0.45492882,0.43533793,0.44567764,0.6412105,0.64163053,0.5450712,0.56466204,0.55432236,-0.28242102,-0.283261,-0.09014238,-0.12932414,-0.1086447,0.98731416,0.93957955,0.8667522,1.0613263,1.1812425,0.4928994,0.34007844,0.2898527,0.51462036,0.49579725,1.3750374,1.6898882,1.5577629,1.6613746,1.4218053,0.52094656,0.52834225,0.5033393,0.48965302,0.5100441,0.47905347,0.47165775,0.49666068,0.51034695,0.48995587,0.04189308,0.056684524,0.006678618,-0.020693956,0.020088237
SZ002466,-0.024042158828889278,0.25,,SZ002466,天齐锂业,2026-03-09,0.046314552,0.06405197,0.72307765,0.0039416286,0.06153797,0.013795792,0.21538435,0.056168716,0.87692404,0.95573556,1.0037671,0.9425504,0.97511077,1.0393695,0.9651543,1.0275004,1.1062391,0.96439284,0.9835401,1.010606,0.987851,1.0355817,1.0410774,0.010566072,0.033727597,0.03682696,0.07868106,0.07248641,0.0055381283,-0.0061561563,0.0022287678,-0.00588256,-0.00014525797,0.6868137,0.30539358,0.12819348,0.43320554,0.0012248043,0.005383613,0.017096689,-0.009024341,0.049715374,-0.036792222,1.0435125,1.0855095,1.0855095,1.2158533,1.243172,0.9425504,0.9425504,0.89771616,0.89771616,0.89771616,0.98885655,1.0426077,1.0103686,1.1249205,1.1159941,0.97774,0.98048556,0.9604381,0.9659068,0.9724549,1.0,0.5,0.7,0.46666667,0.38333333,0.5690214,0.40186018,0.5446616,0.32150868,0.2960837,0.2,0.3,0.65,0.2,0.45,1.0,1.0,0.25,0.5,0.75,-0.8,-0.7,0.4,-0.3,-0.3,-0.22083144,0.5679653,0.45705438,0.60133314,0.5771273,-0.15259805,0.2220675,0.043028682,0.06453625,0.31283477,0.6,0.7,0.6,0.53333336,0.55,0.4,0.3,0.4,0.46666667,0.45,0.2,0.4,0.2,0.06666667,0.1,0.32075846,0.57335466,0.4672638,0.423032,0.5126247,0.67924154,0.42664534,0.53273624,0.576968,0.48737532,-0.35848308,0.14670931,-0.06547243,-0.15393603,0.025249336,0.91060865,1.1352764,1.0321985,1.1953315,1.4353575,0.32274374,0.3888038,0.3595676,0.41845945,0.48605078,1.4619226,0.9362722,1.0834411,1.1386384,0.96414477,0.4256604,0.5540018,0.42290837,0.463644,0.49368575,0.5743396,0.44599816,0.57709163,0.53635603,0.5063142,-0.1486792,0.10800365,-0.1541833,-0.07271203,-0.012628485
SZ000166,-0.024877664621607003,0.25,,SZ000166,申万宏源,2026-03-09,0.0,0.010309282,0.0,0.0061855842,0.60000145,0.0041236975,0.39999852,-0.002061887,-0.20000297,1.0,1.0061855,0.9958763,1.0016283,1.0248042,1.035248,1.045692,1.0691906,1.037859,1.0044386,1.0185379,1.0319843,1.0400348,1.0634465,0.011290727,0.01701918,0.0187396,0.019512594,0.030191794,-0.0023498782,-0.004842153,-0.002581519,-0.0018755972,-0.0012277125,0.108289644,0.7420124,0.6641989,0.71606237,0.50433064,0.00026111118,0.0032518348,-0.007459899,-0.0128386505,-0.02722895,1.0373869,1.0494736,1.0584924,1.0744888,1.1324812,0.9921671,0.9921671,0.9921671,0.9921671,0.9921671,1.0125326,1.0339426,1.048564,1.054047,1.0877285,0.997389,0.99973893,1.018799,1.0300261,1.0389034,0.6,0.3,0.15,0.1,0.05,0.17321797,0.1366838,0.11809795,0.09514974,0.055823866,0.2,0.2,0.05,0.033333335,0.38333333,0.4,0.7,0.85,0.9,0.95,-0.2,-0.5,-0.8,-0.8666667,-0.56666666,0.053402144,0.06199849,-0.18259965,0.272517,0.20827287,-0.4240896,-0.23570931,-0.275912,-0.018326849,0.41685006,0.4,0.4,0.35,0.36666667,0.4,0.6,0.6,0.65,0.6,0.55,-0.2,-0.2,-0.3,-0.23333333,-0.15,0.29787198,0.2985072,0.34513256,0.3551911,0.46472022,0.70212805,0.7014928,0.6548675,0.6448089,0.5352798,-0.40425608,-0.4029856,-0.3097349,-0.28961775,-0.07055958,1.1495111,1.1411338,1.1076176,1.305067,1.2740233,0.41165635,0.2974987,0.3270528,0.46291417,0.47915134,1.1402057,1.2183145,1.147443,0.9664186,1.2674645,0.40398604,0.5135881,0.40171474,0.4792168,0.50266254,0.59601396,0.48641193,0.59828526,0.5207832,0.49733743,-0.19202794,0.02717616,-0.19657053,-0.041566372,0.005325134
SZ300316,-0.025274354369894173,0.125,,SZ300316,晶盛机电,2026-03-09,-0.000856904,0.049914293,-0.017167509,0.009640097,0.193133,0.03941729,0.7896995,0.02892029,0.579399,1.0008576,1.010506,0.9605489,0.98222977,1.2024069,1.0958302,0.9545495,0.90265995,0.7605133,1.0391936,1.1045228,1.1366191,1.0791435,0.93922913,0.036145527,0.07797048,0.08594639,0.114927575,0.1653106,-0.022469927,-0.019640654,-0.0076502645,0.0058086454,0.0081880465,0.9661269,0.5816515,0.2773101,0.19797161,0.74827117,0.0057462696,-0.016139913,-0.063941576,-0.16336891,-0.18077646,1.2129146,1.2482904,1.4129455,1.4129455,1.4129455,0.9605489,0.9605489,0.9605489,0.8687733,0.7129004,1.0658156,1.194942,1.1965629,1.194387,1.1165504,1.0130379,1.0267596,1.0535504,0.98940897,0.7882943,0.2,0.1,0.05,0.26666668,0.6333333,0.1563251,0.13710605,0.087204665,0.24114925,0.41011584,0.2,0.5,0.15,0.43333334,0.71666664,1.0,1.0,1.0,0.1,0.16666667,-0.8,-0.5,-0.85,0.33333334,0.55,0.7960497,0.70993245,0.72542423,0.44105342,0.7847136,-0.17473857,0.3394962,0.5688374,0.68049806,0.6560938,0.0,0.5,0.45,0.46666667,0.5,1.0,0.5,0.55,0.53333336,0.5,-1.0,0.0,-0.1,-0.06666667,0.0,0.0,0.34492663,0.5234592,0.53226185,0.5583027,1.0,0.65507334,0.47654083,0.46773812,0.4416973,-1.0,-0.31014675,0.046918336,0.06452373,0.116605416,1.1471249,1.314432,1.7183491,1.7515932,1.2421404,0.43137383,0.41881588,0.82852876,0.7767421,0.80374473,1.3178831,1.2608305,1.5281135,1.5227994,1.9299989,0.27072012,0.52295476,0.45880908,0.46570593,0.51341796,0.7292799,0.4770452,0.5411909,0.53429407,0.48658204,-0.45855975,0.045909584,-0.08238186,-0.06858812,0.026835894
